2205 Palmerston Avenue,"$5,498,000","$9,977",,4,4,house,,freehold nonstrata,2 storey w/bsmt.,radiant,"drapes/window coverings, garage door opener, jetted bathtub, security system, wet bar",,washer/dryer/fridge/stove/dishwasher,queens,245 days,712,r2709728,rebgv,124.00 feet,124 ft x 56 ft (7800 ft²),built in 2017 (6 yrs old),56.00,1
4032 Ripple Road,"$3,580,000","$6,744",,4,2,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas",,,washer/dryer/fridge/stove/dishwasher,bayridge,245 days,570,r2690942,rebgv,93.00 feet,93 ft x 138 ft (13504 ft²),built in 1966 (57 yrs old),138,1
2998 Rosebery Avenue,"$11,580,000","$39,102",,6,5,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,geothermal,radiant","hot tub spa/swirlpool, security system, vacuum - built in","hot tub, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,altamont,245 days,1633,r2705586,rebgv,194.00 feet,194 ft x 180 ft (19775 ft²),built in 2009 (14 yrs old),180,1
640 Glenmaroon Road,"$19,990,000","$49,393",,7,8,house,,freehold nonstrata,2 storey w/bsmt.,radiant,"drapes/window coverings, elevator, garden, hot tub spa/swirlpool, intercom, oven - built in, security system, vacuum - built in, windows - thermo","bike room, central air conditioning, exercise room, hot tub, sauna, storage, swimming pool equipment","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",british properties,260 days,6205,r2713901,rebgv,131.00 feet,131 ft x 248 ft (26571 ft²),built in 2021 (2 yrs old),248,3
820 Mathers Avenue,"$3,300,000","$6,412",,4,2,house,,freehold nonstrata,2 storey,"hot water,natural gas,wood","cul-de-sac, drapes/window coverings","golf course nearby, marina nearby, recreation nearby","microwave, washer/dryer/fridge/stove/dishwasher",sentinel hill,286 days,1517,r2707547,rebgv,172.00 feet,172 ft x 249 ft (37660 ft²),built in 1951 (72 yrs old),249.9 irr,0
4313 Rockridge Road,"$7,600,000","$27,277",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,radiant,"drapes/window coverings, garage door opener, hot tub spa/swirlpool, security system, smoke alarm, sprinkler - inground","air conditioning, marina nearby, recreation nearby, shopping nearby, swimming pool equipment","microwave, washer/dryer/fridge/stove/dishwasher",rockridge,3 days,98,r2768858,rebgv,95.00 feet,95 ft x 135 ft (12633 ft²),built in 2014 (9 yrs old),135,3
2117 Gordon Avenue,"$2,299,000","$4,392",$449,3,3,townhouse,,freehold strata,2 storey w/bsmt.,"electric,forced air,natural gas",,"recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",dundarave,3 days,247,r2768802,rebgv,,,built in 2004 (19 yrs old),,1
2296 Jefferson Avenue,"$3,158,000","$7,231",,4,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",drapes/window coverings,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,dundarave,3 days,119,r2768678,rebgv,60.00 feet,60 ft x 132 ft (7920 ft²),built in 1945 (78 yrs old),132,0
137 Stevens Drive,"$6,388,000","$21,863",,6,5,house,,freehold nonstrata,3 storey,"forced air,radiant","garden, hot tub spa/swirlpool, security system, wet bar","central air conditioning, golf course nearby, hot tub, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,british properties,16 days,762,r2765155,rebgv,108.00 feet,108 ft x 166 ft (14456 ft²),built in 2018 (5 yrs old),166,2
5327 Aspen Drive,"$3,289,000","$5,248",,3,2,townhouse,,freehold nonstrata,split entry,"baseboard,forced air,natural gas","drapes/window coverings, garage door opener, garden, security system, smoke alarm, storage shed","air conditioning, central air conditioning, golf course development, marina nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher, wine cooler",upper caulfeild,16 days,648,r2765101,rebgv,,,built in 1988 (35 yrs old),,1
2426 Halston Court,"$14,800,000","$26,321",,5,6,house,,freehold nonstrata,2 storey w/bsmt.,"natural gas,radiant","drapes/window coverings, elevator, jetted bathtub, security system","air conditioning, hot tub",washer/dryer/fridge/stove/dishwasher,whitby estates,294 days,2265,r2704892,rebgv,90.78 feet,14144 ft²,built in 2018 (5 yrs old),,2
6243 St. Georges Crescent,"$3,499,000","$7,128",,4,2,house,,freehold nonstrata,2 storey,natural gas,garden,"golf course nearby, marina nearby, recreation nearby",washer/dryer/fridge/stove/dishwasher,gleneagles,312 days,4600,r2699468,rebgv,134.75 feet,134 ft x 0 ft (19167 ft²),built in 1959 (64 yrs old),0.0,0
920 King Georges Way,"$7,880,000","$25,991",,5,5,house,,freehold nonstrata,2 storey,"heat pump,natural gas","drapes/window coverings, hot tub spa/swirlpool",shopping nearby,washer/dryer/fridge/stove/dishwasher,british properties,359 days,2304,r2680890,rebgv,100.00 feet,100 ft x 238 ft (23958 ft²),built in 1958 (65 yrs old),238,0
576 Arthur Erickson Place,"$3,299,900","$2,092",,3,4,house,,freehold nonstrata,3 storey,"heat pump,natural gas","drapes/window coverings, elevator, garage door opener, humidifier, security system, vacuum - roughed in","central air conditioning, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",park royal,434 days,2341,r2651528,rebgv,36.00 feet,36 ft x 109 ft (3850 ft²),built in 2022 (1 yrs old),109,0
580 Arthur Erickson Place,"$3,279,900","$2,087",,3,4,house,,freehold nonstrata,3 storey,"heat pump,natural gas","drapes/window coverings, elevator, garage door opener, sprinkler - inground, vacuum - roughed in","air conditioning, central air conditioning, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",park royal,437 days,2689,r2649971,rebgv,33.00 feet,33 ft x 109 ft (3842 ft²),built in 2022 (1 yrs old),109,0
1501 200 Klahanie Court,"$928,000",$0,$432,1,1,apt/condo,,freehold strata,1 storey,forced air,,"central air conditioning, exercise room, recreation nearby, sauna, shopping nearby, storage",in suite laundry,park royal,1 day,,r2769707,rebgv,,,built in 2023 (0 yrs old),,0
103 1785 Esquimalt Avenue,"$699,000","$1,522",$429,2,1,apt/condo,,freehold strata,ground level unit,baseboard,elevator,"recreation nearby, shared laundry, shopping nearby, storage",,ambleside,1 day,19,r2769456,rebgv,,,built in 1963 (60 yrs old),,0
5349 Kensington Crescent,"$6,950,000",,,6,,house,,,,,,,,caulfeild,1 day,5560,54395439,engel & völkers,,,built in 2014 (9 yrs old),,
1530 Nelson Avenue,"$3,288,000","$6,088",,3,2,house,,freehold nonstrata,2 storey,natural gas,cul-de-sac,"marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,ambleside,2 days,,r2769331,rebgv,50.00 feet,50 ft x 122 ft (6100 ft²),built in 1951 (72 yrs old),122,0
9 2206 Folkestone Way,"$1,198,800","$2,977",$748,3,2,apt/condo,,freehold strata,2 storey,electric,garden,"recreation nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",panorama village,2 days,50,r2764139,rebgv,,,built in 1974 (49 yrs old),,1
601 1745 Esquimalt Avenue,"$938,800","$2,011",$572,2,1,apt/condo,,freehold strata,corner unit,hot water,"cul-de-sac, drapes/window coverings, elevator, garage door opener, garden, jetted bathtub",shopping nearby,"clothes dryer, clothes washer, dishwasher, disposal - waste, in suite laundry, microwave, refrigerator, stove",ambleside,2 days,38,r2769083,rebgv,,,built in 1972 (51 yrs old),,1
2055 27th Street,"$3,680,000","$6,306",,4,4,house,,freehold nonstrata,2 storey,radiant,"fireplace insert, garden, security system",,"in suite laundry, washer/dryer/fridge/stove/dishwasher",queens,2 days,35,r2768909,rebgv,,1 ft²,built in 1963 (60 yrs old),,0
3891 Bayridge Avenue,"$1,988,000","$4,986",,3,2,house,,freehold nonstrata,4 level split,,,,,sandy cove,2 days,150,r2769034,rebgv,78.00 feet,14230 ft²,built in 1975 (48 yrs old),,0
902 1972 Bellevue Avenue,"$3,380,000","$5,970","$1,218",2,2,apt/condo,,freehold strata,"1 storey,corner unit",electric,elevator,"exercise room, golf course nearby, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",ambleside,2 days,27,r2769005,rebgv,,,built in 1985 (38 yrs old),,0
5185 Headland Drive,"$2,380,000","$5,804",,3,2,house,,freehold nonstrata,2 storey,natural gas,,"marina nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,upper caulfeild,2 days,64,r2769030,rebgv,54.00 feet,6157 ft²,built in 1980 (43 yrs old),,1
3456 Marine Drive,"$3,998,000","$8,244",,3,2,house,,freehold nonstrata,3 level split,"forced air,natural gas",,"marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,west bay,2 days,70,r2769032,rebgv,50.00 feet,50 ft x 206 ft (9766 ft²),built in 1976 (47 yrs old),206.4 irreg,0
350 Bayview Road,"$4,288,000","$6,630",,4,4,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,propane gas",,"marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,lions bay,2 days,664,r2769246,rebgv,62.00 feet,12364 ft²,built in 2014 (9 yrs old),,1
729 Knockmaroon Road,"$7,880,000","$33,354",,6,6,house,,freehold nonstrata,2 storey,radiant,"drapes/window coverings, garage door opener, garden, vacuum - built in, wet bar","guest suite, sauna, swimming pool equipment",washer/dryer/fridge/stove/dishwasher,british properties,3 days,55,r2768703,rebgv,176.00 feet,176 ft x 170 ft (26571 ft²),built in 1993 (30 yrs old),170,2
1095 Millstream Road,"$12,880,000","$49,950",,5,6,house,,freehold nonstrata,3 storey,"natural gas,radiant","drapes/window coverings, elevator, garage door opener, garden, hot tub spa/swirlpool","air conditioning, central air conditioning, hot tub, sauna","dishwasher, freezer, microwave, refrigerator, stove, washer/dryer/fridge/stove/dishwasher",british properties,3 days,42,r2768621,rebgv,108.00 feet,108 ft x 137 ft (15697 ft²),built in 2017 (6 yrs old),137/157,2
1356 Cammeray Road,"$12,980,000","$48,835",,6,6,house,,freehold nonstrata,2 storey w/bsmt.,"natural gas,radiant","cul-de-sac, fireplace insert, garage door opener, security system, smoke alarm, sprinkler - fire, sprinkler - inground","air conditioning, golf course nearby, swimming pool equipment","clothes washer/dryer, dishwasher",chartwell,3 days,47,r2768596,rebgv,111.00 feet,111 ft x 127 ft (12952 ft²),built in 2015 (8 yrs old),127,1
4313 Rockridge Road,"$7,600,000","$27,277",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,radiant,"drapes/window coverings, garage door opener, hot tub spa/swirlpool, security system, smoke alarm, sprinkler - inground","air conditioning, marina nearby, recreation nearby, shopping nearby, swimming pool equipment","microwave, washer/dryer/fridge/stove/dishwasher",rockridge,3 days,98,r2768858,rebgv,95.00 feet,95 ft x 135 ft (12633 ft²),built in 2014 (9 yrs old),135,3
2117 Gordon Avenue,"$2,299,000","$4,392",$449,3,3,townhouse,,freehold strata,2 storey w/bsmt.,"electric,forced air,natural gas",,"recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",dundarave,3 days,247,r2768802,rebgv,,,built in 2004 (19 yrs old),,1
2296 Jefferson Avenue,"$3,158,000","$7,231",,4,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",drapes/window coverings,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,dundarave,3 days,119,r2768678,rebgv,60.00 feet,60 ft x 132 ft (7920 ft²),built in 1945 (78 yrs old),132,0
102 6699 Nelson Avenue,"$1,399,900",$0,"$1,155",2,2,apt/condo,,freehold strata,other,forced air,,"exercise room, marina nearby, recreation nearby",in suite laundry,horseshoe bay,30 days,620,r2761314,rebgv,,,built in 2022 (1 yrs old),,0
1130 Eyremount Drive,"$6,480,000","$14,566",,5,7,house,,freehold nonstrata,3 storey,radiant,,recreation nearby,washer/dryer/fridge/stove/dishwasher,british properties,7 days,344,r2767792,rebgv,127.00 feet,127 ft x 131 ft (14955 ft²),built in 1989 (34 yrs old),131 irr,1
2435 Queens Avenue,"$4,780,000","$13,149",,6,3,house,,freehold nonstrata,2 storey,"forced air,natural gas,radiant","drapes/window coverings, fireplace insert, garden, wet bar","recreation nearby, shopping nearby, storage, workshop attached","microwave, washer/dryer/fridge/stove/dishwasher",queens,3 days,24,r2768505,rebgv,132.00 feet,132 ft x 0 ft (21573 ft²),built in 1960 (63 yrs old),irr,2
1720 Rosebery Avenue,"$3,680,000","$9,193",,6,3,house,,freehold nonstrata,2 storey,"forced air,natural gas",cul-de-sac,golf course nearby,washer/dryer/fridge/stove/dishwasher,queens,3 days,57,r2768601,rebgv,1.00 feet,12633 ft²,built in 1958 (65 yrs old),,1
4405 Marine Drive,"$2,295,000","$4,022",,2,2,house,,freehold nonstrata,1 storey,"electric,forced air,natural gas",,,"clothes dryer, clothes washer, stove",cypress,3 days,119,r2768428,rebgv,127.00 feet,9159 ft²,built in 1948 (75 yrs old),,0
309 235 Keith Road,"$1,079,000","$2,134",$667,2,2,townhouse,,freehold strata,"1 storey,ground level unit","baseboard,hot water","elevator, garden","exercise room, recreation nearby, shared laundry, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",cedardale,7 days,240,r2767949,rebgv,,,built in 1968 (55 yrs old),,0
2432 Chippendale Road,"$6,980,000","$23,511",,5,5,house,,freehold nonstrata,3 storey,"heat recovery ventilator, natural gas,radiant","heat recovery ventilator, jetted bathtub, security system, smoke alarm, sprinkler - inground, vacuum - built in, windows - storm","air conditioning, golf course development, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,whitby estates,7 days,69,r2767951,rebgv,97.00 feet,97 ft x 118 ft (10968 ft²),built in 2007 (16 yrs old),118,1
730 Ocean Crest Drive,"$2,980,000","$7,200",,3,3,house,,freehold nonstrata,3 storey,"forced air,heat pump,radiant",security system,"air conditioning, central air conditioning, club house",washer/dryer/fridge/stove/dishwasher,furry creek,7 days,118,r2767641,rebgv,68.00 feet,10589 ft²,built in 2010 (13 yrs old),,0
5907--5929 Marine Drive,"$2,399,888","$5,800",,0,,land/lot,,freehold nonstrata,,,,,,eagleridge,7 days,76,r2767671,rebgv,539.00 feet,539 ft x 102 ft (1.87 acres),,102,
505 768 Arthur Erickson Place,"$1,780,000","$3,946",$808,3,2,apt/condo,,freehold strata,upper unit,"electric,heat pump,natural gas","drapes/window coverings, elevator, garage door opener, garden, oven - built in, pantry, smoke alarm, sprinkler - fire","air conditioning, exercise room, marina nearby, recreation nearby, shopping nearby","dishwasher, microwave, washer/dryer/fridge/stove/dishwasher",park royal,7 days,169,r2767601,rebgv,,,built in 2019 (4 yrs old),,0
2247 Gisby Street,"$6,288,000","$18,982",,5,5,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,heat pump","drapes/window coverings, hot tub spa/swirlpool, security system, sprinkler - inground, storage shed, vacuum - built in","air conditioning, hot tub, storage, swimming pool equipment","washer/dryer/fridge/stove/dishwasher, wine cooler",altamont,7 days,207,r2767619,rebgv,0.00 feet,13401 ft²,built in 2005 (18 yrs old),,2
2015 Mathers Avenue,"$3,790,000","$6,859",,5,2,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas",hot tub spa/swirlpool,"air conditioning, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,ambleside,7 days,1018,r2767990,rebgv,107.00 feet,107 ft x 125 ft (13438 ft²),built in 1965 (58 yrs old),125.0,2
1776 Inglewood Avenue,"$1,799,000","$5,566",,0,,land/lot,,freehold nonstrata,,,,,,ambleside,7 days,419,r2767910,rebgv,,10875 ft²,,,
3328 Chippendale Road,"$3,990,000",$0,,3,2,house,,freehold nonstrata,2 storey,heat pump,"oven - built in, pantry, smoke alarm, sprinkler - fire",recreation nearby,"microwave, washer/dryer/fridge/stove/dishwasher",cypress park estates,8 days,125,r2767483,rebgv,,8552 ft²,built in 2023 (0 yrs old),,1
1004 235 Keith Road,"$939,000","$2,142",$812,3,2,apt/condo,,freehold strata,"corner unit,upper unit","baseboard,hot water","elevator, garden","exercise room, recreation nearby, shared laundry, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",cedardale,8 days,506,r2767435,rebgv,,,built in 1968 (55 yrs old),,0
311 Stevens Drive,"$4,980,000","$9,900",,6,5,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,heat pump",,"central air conditioning, golf course nearby, hot tub, recreation nearby",washer/dryer/fridge/stove/dishwasher,british properties,8 days,207,r2767414,rebgv,170.00 feet,22650 ft²,built in 1956 (67 yrs old),,0
3548 Creery Avenue,"$4,330,000","$9,629",,4,2,house,,freehold nonstrata,2 storey,forced air,,shopping nearby,washer/dryer/fridge/stove/dishwasher,west bay,8 days,97,r2767259,rebgv,66.00 feet,66 ft x 176 ft (12251 ft²),built in 1940 (83 yrs old),176,0
202 3101 Burfield Place,"$1,040,000",$0,$467,1,0,apt/condo,,freehold strata,1 storey,"forced air,heat pump","drapes/window coverings, elevator, oven - built in","air conditioning, bike room, exercise room, recreation nearby","clothes washer/dryer, dishwasher, in suite laundry, microwave",cypress park estates,8 days,111,r2767355,rebgv,,,built in 2023 (0 yrs old),,0
504 3101 Burfield Place,"$2,675,000",$0,"$1,249",2,2,apt/condo,,freehold strata,"1 storey,upper unit","forced air,heat pump","cul-de-sac, drapes/window coverings, elevator, oven - built in","air conditioning, bike room, exercise room, recreation nearby","clothes washer/dryer, dishwasher, in suite laundry, microwave, wine cooler",cypress park estates,8 days,104,r2767354,rebgv,,,built in 2023 (0 yrs old),,1
2407 Shadbolt Lane,"$2,290,000","$5,086",$752,3,2,townhouse,,freehold strata,3 storey,"electric,natural gas","cul-de-sac, garden","recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",panorama village,8 days,166,r2767275,rebgv,,,built in 2002 (21 yrs old),,1
769 Burley Place,"$2,250,000","$4,945",,4,2,house,,freehold nonstrata,"1 storey,rancher/bungalow","heat recovery ventilator, electric,forced air,natural gas","cul-de-sac, drapes/window coverings, garden, heat recovery ventilator, hot tub spa/swirlpool, storage shed","air conditioning, bike room, golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",sentinel hill,8 days,848,r2767383,rebgv,199.00 feet,199 ft x 0 ft (12764 ft²),built in 1954 (69 yrs old),irr,0
498 Sundance Crescent,"$275,000",$503,,2,1,mfd/mobile home,,first nations lease,manufactured/mobile,"forced air,natural gas","fireplace insert, storage shed","club house, shopping nearby, workshop attached","clothes washer/dryer, dishwasher, in suite laundry, refrigerator, stove",park royal,9 days,513,r2766850,rebgv,,,built in 1967 (56 yrs old),,0
4313 Rockridge Road,"$7,600,000","$27,277",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,radiant,"drapes/window coverings, garage door opener, hot tub spa/swirlpool, security system, smoke alarm, sprinkler - inground","air conditioning, marina nearby, recreation nearby, shopping nearby, swimming pool equipment","microwave, washer/dryer/fridge/stove/dishwasher",rockridge,3 days,98,r2768858,rebgv,95.00 feet,95 ft x 135 ft (12633 ft²),built in 2014 (9 yrs old),135,3
2117 Gordon Avenue,"$2,299,000","$4,392",$449,3,3,townhouse,,freehold strata,2 storey w/bsmt.,"electric,forced air,natural gas",,"recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",dundarave,3 days,247,r2768802,rebgv,,,built in 2004 (19 yrs old),,1
2296 Jefferson Avenue,"$3,158,000","$7,231",,4,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",drapes/window coverings,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,dundarave,3 days,119,r2768678,rebgv,60.00 feet,60 ft x 132 ft (7920 ft²),built in 1945 (78 yrs old),132,0
501 1737 Duchess Avenue,"$689,888","$1,801",$721,2,1,apt/condo,,freehold strata,"corner unit,inside unit","hot water,natural gas","cul-de-sac, drapes/window coverings, elevator, garden","recreation nearby, shared laundry, shopping nearby","dishwasher, microwave, refrigerator, stove",ambleside,35 days,1273,r2760201,rebgv,,,built in 1980 (43 yrs old),,0
885 Braeside Street,"$4,498,000","$10,456",,4,2,house,,freehold nonstrata,2 storey,"hot water,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,sentinel hill,14 days,470,r2765427,rebgv,81.00 feet,81 ft x 114 ft (9234 ft²),built in 1996 (27 yrs old),114,1
1350 Tyrol Road,"$3,490,000","$8,335",,5,4,house,,freehold nonstrata,rancher/bungalow w/bsmt.,natural gas,,"golf course nearby, recreation nearby",washer/dryer/fridge/stove/dishwasher,chartwell,9 days,107,r2766717,rebgv,85.00 feet,85 ft x 0 ft (14376 ft²),built in 1982 (41 yrs old),0.0,0
310 1425 Esquimalt Avenue,"$449,000","$90,251",$606,1,1,apt/condo,,shares in co-operative,corner unit,hot water,"drapes/window coverings, elevator, smoke alarm","exercise room, golf course nearby, hot tub, recreation nearby, sauna, shared laundry, shopping nearby, storage","dishwasher, refrigerator, stove",ambleside,9 days,478,r2766427,rebgv,,,built in 1963 (60 yrs old),,0
5490 Greenleaf Road,"$2,388,000","$4,984",,5,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",,"golf course nearby, recreation nearby",washer/dryer/fridge/stove/dishwasher,eagle harbour,10 days,728,r2766339,rebgv,37.21 feet,37 ft x 95 ft (13068 ft²),built in 1960 (63 yrs old),95,1
3172 Deer Ridge Drive,"$2,788,000","$5,714","$1,269",3,2,townhouse,,freehold strata,2 storey,forced air,"drapes/window coverings, garden, oven - built in","recreation nearby, shopping nearby","clothes washer/dryer, dishwasher, in suite laundry, range top, refrigerator, wine cooler",deer ridge,10 days,198,r2766284,rebgv,,,built in 1990 (33 yrs old),,1
202 1896 Marine Drive,"$1,499,000","$3,531",$647,2,2,apt/condo,,freehold strata,"1 storey,corner unit","baseboard,hot water,radiant","drapes/window coverings, elevator, oven - built in",,"clothes washer/dryer, dishwasher, in suite laundry, microwave, range top, refrigerator",ambleside,10 days,311,r2766286,rebgv,,,built in 1999 (24 yrs old),,0
601 1480 Duchess Avenue,"$1,500,000","$2,532",$600,2,2,apt/condo,,freehold strata,"1 storey,corner unit",electric,elevator,"recreation nearby, shopping nearby, storage",in suite laundry,ambleside,13 days,321,r2766136,rebgv,,,built in 1976 (47 yrs old),,0
1 5402 West Vista Court,"$3,575,000","$6,785","$1,098",3,2,townhouse,,freehold strata,2 storey,"hot water,natural gas,radiant","cul-de-sac, garage door opener, garden, security system, smoke alarm, vacuum - built in, vaulted ceiling","golf course nearby, marina nearby, shopping nearby","disposal - waste, in suite laundry, washer/dryer/fridge/stove/dishwasher",upper caulfeild,14 days,162,r2765968,rebgv,,,built in 2001 (22 yrs old),,1
1345 Cammeray Road,"$4,980,000","$18,362",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,natural gas,,"golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,chartwell,14 days,165,r2765957,rebgv,105.00 feet,105 ft x 111 ft (12185 ft²),built in 1992 (31 yrs old),111.75,1
1915 12th Street,"$4,128,000","$8,481",,3,2,house,,freehold nonstrata,1 storey,,,"golf course nearby, recreation nearby",,british properties,14 days,83,r2765614,rebgv,100.00 feet,100 ft x 0 ft (13654 ft²),built in 1969 (54 yrs old),0,1
601 1972 Bellevue Avenue,"$4,180,000","$6,155","$1,361",3,2,apt/condo,,freehold strata,corner unit,electric,elevator,"exercise room, marina nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",ambleside,14 days,187,r2765524,rebgv,,,built in 1985 (38 yrs old),,0
303 1750 Esquimalt Avenue,"$665,000","$1,203",$557,1,1,apt/condo,,freehold strata,end unit,"hot water,natural gas","cul-de-sac, elevator, smoke alarm","recreation nearby, shared laundry, shopping nearby","in suite laundry, refrigerator, stove",ambleside,14 days,368,r2765604,rebgv,,,built in 1962 (61 yrs old),,0
2494 Folkestone Way,"$3,175,000","$6,498",$841,2,2,townhouse,,freehold strata,3 storey,"hot water,natural gas","drapes/window coverings, garage door opener, garden","shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",panorama village,15 days,457,r2766078,rebgv,,,built in 1997 (26 yrs old),,1
6261 Taylor Drive,"$5,488,000","$13,808",,3,2,house,,freehold nonstrata,rancher/bungalow w/bsmt.,"forced air,natural gas",garden,"storage, workshop attached","in suite laundry, washer/dryer/fridge/stove/dishwasher",gleneagles,15 days,352,r2765372,rebgv,121.00 feet,121 ft x 192 ft (21775 ft²),built in 1958 (65 yrs old),192,0
1039 Millstream Road,"$5,990,000","$29,850",,6,6,house,,freehold nonstrata,2 storey w/bsmt.,"heat recovery ventilator, radiant","drapes/window coverings, fireplace insert, heat recovery ventilator",swimming pool equipment,washer/dryer/fridge/stove/dishwasher,british properties,16 days,203,r2764795,rebgv,0.00 feet,20439 ft²,built in 2013 (10 yrs old),,3
409 6687 Nelson Avenue,"$1,799,000","$2,451",$964,2,2,apt/condo,,freehold strata,"corner unit,inside unit","electric,geothermal,hot water","drapes/window coverings, elevator, fireplace insert, garage door opener","air conditioning, exercise room, golf course nearby, marina nearby, recreation nearby, shopping nearby, storage, wheelchair access","in suite laundry, microwave, range top",horseshoe bay,16 days,53,r2764574,rebgv,,,built in 2022 (1 yrs old),,0
2186 Lawson Avenue,"$3,580,000","$6,792",,3,4,house,,freehold nonstrata,2 storey,"forced air,natural gas","drapes/window coverings, fireplace insert, garage door opener, garden, oven - built in, security system","air conditioning, guest suite, hot tub, marina nearby, recreation nearby, shopping nearby, storage","clothes washer/dryer, disposal - waste, in suite laundry, range top, refrigerator",dundarave,16 days,333,r2764587,rebgv,55.00 feet,55 ft x 122 ft (6694 ft²),built in 1949 (74 yrs old),122,0
6072 Eagleridge Drive,"$4,375,000","$7,932",,4,3,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas,wood","drapes/window coverings, garden, vaulted ceiling","bike room, golf course nearby, recreation nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",eagleridge,16 days,256,r2764951,rebgv,109.00 feet,109 ft x 92 ft (12141 ft²),built in 1958 (65 yrs old),92/108.9,1
330 Bayview Road,"$1,488,000","$4,488",,5,1,house,,freehold nonstrata,2 storey,"oil,propane gas",garden,"marina nearby, recreation nearby",in suite laundry,lions bay,16 days,890,r2764528,rebgv,73.55 feet,73 ft x 120 ft (10164 ft²),built in 1973 (50 yrs old),120.27xirr,2
791 Southborough Drive,"$3,625,000","$10,320",,5,2,house,,freehold nonstrata,"2 storey,rancher/bungalow w/bsmt.","baseboard,electric","drapes/window coverings, garden, smoke alarm, vaulted ceiling","golf course nearby, guest suite, recreation nearby, shopping nearby, storage","in suite laundry, microwave, range top, washer/dryer/fridge/stove/dishwasher",british properties,16 days,343,r2764915,rebgv,248.00 feet,248 ft x 189 ft (20670 ft²),built in 1956 (67 yrs old),189,2
990 23rd Street,"$4,668,000","$13,733",,4,5,house,,freehold nonstrata,3 storey w/bsmt,"forced air,natural gas","fireplace insert, oven - built in, smoke alarm, sprinkler - fire, vacuum - built in, wet bar","air conditioning, marina nearby, recreation nearby, shopping nearby","disposal - waste, freezer, washer/dryer/fridge/stove/dishwasher",dundarave,16 days,420,r2764633,rebgv,139.50 feet,139 ft x 63 ft (8849 ft²),built in 2007 (16 yrs old),63.44,1
4313 Rockridge Road,"$7,600,000","$27,277",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,radiant,"drapes/window coverings, garage door opener, hot tub spa/swirlpool, security system, smoke alarm, sprinkler - inground","air conditioning, marina nearby, recreation nearby, shopping nearby, swimming pool equipment","microwave, washer/dryer/fridge/stove/dishwasher",rockridge,3 days,98,r2768858,rebgv,95.00 feet,95 ft x 135 ft (12633 ft²),built in 2014 (9 yrs old),135,3
