225 21009 56 Avenue,"$538,880","$2,562",$417,2,2,apt/condo,,freehold strata,inside unit,electric,garden,storage,"in suite laundry, washer/dryer/fridge/stove/dishwasher",salmon river,177 days,2076,r2733754,rebgv,,,built in 2011 (12 yrs old),,0
C323 8150 207 Street,"$609,000","$2,547",$347,2,1,apt/condo,,freehold strata,other,electric,"elevator, garden, security system, smoke alarm, sprinkler - fire","exercise room, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,182 days,777,r2732851,rebgv,,,built in 2022 (1 yrs old),,0
19752 68 Avenue,"$1,299,000","$4,597",,5,3,house,,freehold nonstrata,"2 storey,rancher/bungalow w/bsmt.",forced air,,"recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,184 days,5308,r2731892,rebgv,40.00 feet,40 ft x 120 ft (4812 ft²),built in 1984 (39 yrs old),120,0
4665 233 Street,"$6,148,000","$7,973",,4,2,house,,freehold nonstrata,rancher/bungalow w/bsmt.,"hot water,natural gas","drapes/window coverings, fireplace insert, garage door opener, vaulted ceiling",swimming pool equipment,washer/dryer/fridge/stove/dishwasher,salmon river,189 days,1014,r2730804,rebgv,0.00 feet,0 ft x 0 ft (0 ft²),built in 1974 (49 yrs old),0,2
408 Sl38 5420 208 Street,"$698,000",$0,$0,2,2,apt/condo,,freehold strata,upper unit,,,"recreation nearby, shopping nearby",,langley city,209 days,1099,r2725733,rebgv,,,built in 2022 (1 yrs old),,0
20519 76b Avenue,"$1,938,000",$0,,6,3,house,,freehold nonstrata,2 storey w/bsmt.,"heat recovery ventilator, electric,forced air,natural gas","heat recovery ventilator, hot water dispenser, security - roughed in, vacuum - roughed in, windows - thermo","air conditioning, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,willoughby heights,220 days,2343,r2722308,rebgv,38.57 feet,38 ft x 82 ft (3163 ft²),built in 2023 (0 yrs old),82,1
687 204 Street,"$10,588,000","$14,580",,7,8,house,,freehold nonstrata,2 storey,"forced air,heat pump,natural gas","drapes/window coverings, hot tub spa/swirlpool, pantry, security system, sprinkler - inground, storage shed, vacuum - built in","air conditioning, golf course nearby, recreation nearby, shopping nearby, swimming pool equipment",washer/dryer/fridge/stove/dishwasher,campbell valley,229 days,5193,r2720574,rebgv,240.00 feet,0 ft²,built in 2017 (6 yrs old),,0
24990 88 Avenue,"$10,000,000","$18,909",,9,7,house,,freehold nonstrata,2 storey w/bsmt.,"baseboard,hot water,natural gas","garage door opener, garden, pantry, smoke alarm, storage shed, vacuum - roughed in, vaulted ceiling","green house, guest suite, storage, workshop detached","clothes washer/dryer, disposal - waste, refrigerator",glen valley,233 days,3135,r2719413,rebgv,1238.00 feet,1238 ft x 980 ft (30.72 acres),built in 1984 (39 yrs old),980.9,1
203 199 Street,"$5,600,000","$13,923",,9,10,house,,freehold nonstrata,3 storey w/bsmt,"forced air,natural gas,radiant",,"central air conditioning, exercise room",,campbell valley,245 days,2692,r2679815,rebgv,106.00 feet,106 ft x 366 ft (43560 ft²),built in 2015 (8 yrs old),366,1
224 7506 199a Street,"$661,900",,,3,2,apt/condo,,strata,,,,,,willoughby heights,247 days,3339,r2716647,canadian real estate association,,,built in 2023 (0 yrs old),,
24675 16 Avenue,"$3,490,000","$1,221",,4,3,house,,freehold nonstrata,rancher/bungalow w/bsmt.,"forced air,natural gas",hot tub spa/swirlpool,"air conditioning, central air conditioning, workshop detached",washer/dryer/fridge/stove/dishwasher,otter district,281 days,4197,r2708436,rebgv,322.00 feet,322 ft x 1302 ft (9.62 acres),built in 1977 (46 yrs old),1302,1
Lt.5 19855 68 Avenue,"$1,199,000",$0,,0,,land/lot,,freehold nonstrata,,,,,,willoughby heights,309 days,729,r2699892,rebgv,46.00 feet,5056 ft²,,,
4851 200 Street,"$2,100,000","$4,613",,4,3,house,,freehold nonstrata,"2 storey,basement entry","forced air,natural gas","garden, storage shed","shopping nearby, storage, workshop detached","in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,344 days,849,r2684202,rebgv,66.50 feet,9975 ft²,built in 1973 (50 yrs old),,0
4861 200 Street,"$2,500,000","$4,057",,3,1,house,,freehold nonstrata,rancher/bungalow w/loft,electric,garden,"recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",langley city,350 days,504,r2684608,rebgv,71.00 feet,11935 ft²,built in 1934 (89 yrs old),,1
403 8327 201 Street,"$665,000","$2,578",$500,2,2,apt/condo,,freehold strata,1 storey,"baseboard,electric","drapes/window coverings, elevator","golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,1 day,36,r2769374,rebgv,,,built in 2021 (2 yrs old),,0
203 19750 64 Avenue,"$498,000","$2,184",$267,1,1,apt/condo,,freehold strata,"1 storey,inside unit","baseboard,natural gas","elevator, garage door opener","exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,5 days,167,r2767707,rebgv,,,built in 1996 (27 yrs old),,0
314 20897 57 Avenue,"$549,900","$2,221",$432,2,2,apt/condo,,freehold strata,upper unit,"baseboard,electric,natural gas",elevator,"bike room, recreation nearby, shopping nearby, storage, wheelchair access","in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,7 days,610,r2766754,rebgv,,,built in 1994 (29 yrs old),,0
304 19825 54 Avenue,"$645,000",$0,$0,2,2,apt/condo,,freehold strata,corner unit,baseboard,"elevator, garage door opener, garden, intercom, smoke alarm, sprinkler - fire","exercise room, recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",langley city,37 days,1289,r2759652,rebgv,,,built in 2023 (0 yrs old),,0
4861 200 Street,"$2,500,000","$4,057",,3,1,house,,freehold nonstrata,rancher/bungalow w/loft,electric,garden,"recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",langley city,350 days,504,r2684608,rebgv,71.00 feet,11935 ft²,built in 1934 (89 yrs old),,1
21691 44a Avenue,"$1,498,000","$5,623",,5,2,house,,freehold nonstrata,"1 storey,rancher/bungalow","electric,forced air,natural gas","drapes/window coverings, storage shed, windows - thermo","air conditioning, golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,murrayville,1 day,,r2769540,rebgv,80.00 feet,80 ft x 174 ft (13940 ft²),built in 1962 (61 yrs old),174,0
416 20728 Willoughby Town Centre Drive,"$699,000","$3,150",$423,2,2,apt/condo,,freehold strata,"corner unit,penthouse","baseboard,electric","drapes/window coverings, elevator, garage door opener, smoke alarm, sprinkler - fire","bike room, recreation nearby, shopping nearby, storage","in suite laundry, microwave, refrigerator, washer/dryer/fridge/stove/dishwasher",willoughby heights,1 day,,r2769659,rebgv,,,built in 2014 (9 yrs old),,0
210 8561 203a Street,"$824,900","$3,144",$261,3,2,apt/condo,,freehold strata,"corner unit,end unit","electric,hot water,natural gas","drapes/window coverings, elevator, garage door opener, intercom, smoke alarm, sprinkler - fire, windows - thermo","air conditioning, central air conditioning, golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",willoughby heights,1 day,,r2769489,rebgv,,,built in 2021 (2 yrs old),,0
305 20240 54a Avenue,"$524,900","$2,111",$384,2,2,apt/condo,,freehold strata,"corner unit,upper unit","baseboard,natural gas","drapes/window coverings, garden",,washer/dryer/fridge/stove/dishwasher,langley city,1 day,,r2768739,rebgv,,,built in 1994 (29 yrs old),,0
32 8555 209 Street,"$1,139,000","$3,992",$377,2,2,townhouse,,freehold strata,rancher/bungalow,radiant,drapes/window coverings,"air conditioning, golf course nearby, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",walnut grove,1 day,,r2769050,rebgv,,,built in 1996 (27 yrs old),,0
22106 45a Avenue,"$1,575,000","$5,766",,4,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",cul-de-sac,central air conditioning,washer/dryer/fridge/stove/dishwasher,murrayville,1 day,,r2769085,rebgv,26.25 feet,8167 ft²,built in 1993 (30 yrs old),,1
23126 96 Avenue,"$1,799,000","$4,740",,2,1,house,,freehold nonstrata,rancher/bungalow w/bsmt.,"forced air,natural gas",,,stove,fort langley,1 day,,r2769123,rebgv,66.27 feet,8052 ft²,,,0
409 19939 55a Avenue,"$599,999",,,,,,,,,,,,,,,,,,,,,,
9 8968 208 Street,"$879,000","$3,370",$391,4,2,townhouse,,freehold strata,3 storey,"baseboard,electric,forced air","garage door opener, sprinkler - fire","golf course nearby, recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",walnut grove,1 day,38,r2769111,rebgv,,,built in 2003 (20 yrs old),,1
7526 205a Street,"$1,315,000",$0,,0,,land/lot,,freehold nonstrata,,,,,,willoughby heights,1 day,17,r2768555,rebgv,41.34 feet,41 ft x 123 ft (5086 ft²),,123,
C409 20211 66 Avenue,"$738,000","$3,051",$454,2,2,apt/condo,,freehold strata,"1 storey,upper unit","baseboard,electric","elevator, fireplace insert, garage door opener, smoke alarm, sprinkler - fire, storage shed, windows - storm, windows - thermo","exercise room, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,1 day,12,r2769003,rebgv,,,built in 2014 (9 yrs old),,0
5820 232 Street,"$13,998,000","$17,707",,6,5,house,,freehold nonstrata,2 storey,"heat pump,radiant",hot tub spa/swirlpool,"air conditioning, barn, central air conditioning, guest suite, hot tub, storage",washer/dryer/fridge/stove/dishwasher,campbell valley,1 day,8933,r2769618,rebgv,0.00 feet,0 ft²,built in 2021 (2 yrs old),,1
96 19913 70 Avenue,"$999,999","$3,889",$363,4,3,townhouse,,freehold strata,3 storey,"natural gas,radiant",,"recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,1 day,74,r2769318,rebgv,,,built in 2018 (5 yrs old),,1
209 5294 204 Street,"$399,999",,,2,1,apt/condo,,strata,,baseboard heaters,,,,langley city,1 day,28,r2767970,canadian real estate association,,,,,
21580 48 Avenue,"$1,249,000","$5,100",,3,1,house,,freehold nonstrata,2 storey,forced air,,"golf course nearby, recreation nearby, shopping nearby, workshop detached",washer/dryer/fridge/stove/dishwasher,murrayville,2 days,120,r2768697,rebgv,90.00 feet,90 ft x 120 ft (10788 ft²),built in 1908 (115 yrs old),120,1
209 5568 201a Street,"$489,900","$1,732",$323,1,1,apt/condo,,freehold strata,inside unit,"baseboard,electric,natural gas",elevator,"recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,2 days,,r2768187,rebgv,,,built in 1994 (29 yrs old),,0
39 9080 198 Street,"$249,000",$439,,2,1,mfd/mobile home,,leasehold not prepaid-nonstrata,"1 storey,manufactured/mobile","heat pump,natural gas","drapes/window coverings, smoke alarm, storage shed","air conditioning, shopping nearby","clothes washer/dryer, refrigerator, stove",walnut grove,2 days,48,r2769107,rebgv,,,built in 1971 (52 yrs old),,0
376 20180 Fraser Highway,"$479,880","$1,336",$248,2,1,townhouse,,freehold strata,"end unit,upper unit",electric,"drapes/window coverings, garage door opener, garden, security system, smoke alarm","recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",langley city,2 days,77,r2767708,rebgv,,,built in 2009 (14 yrs old),,0
207 20061 Fraser Highway,"$474,900",$0,$0,1,1,apt/condo,,freehold strata,1 storey,electric,,"recreation nearby, shopping nearby, storage",washer/dryer/fridge/stove/dishwasher,langley city,2 days,24,r2769163,rebgv,,,built in 2025 (-2 yrs old),,0
403 8327 201 Street,"$665,000","$2,578",$500,2,2,apt/condo,,freehold strata,1 storey,"baseboard,electric","drapes/window coverings, elevator","golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,1 day,36,r2769374,rebgv,,,built in 2021 (2 yrs old),,0
203 19750 64 Avenue,"$498,000","$2,184",$267,1,1,apt/condo,,freehold strata,"1 storey,inside unit","baseboard,natural gas","elevator, garage door opener","exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,5 days,167,r2767707,rebgv,,,built in 1996 (27 yrs old),,0
19870 3b Avenue,"$7,288,000","$30,843",,8,8,house,,freehold nonstrata,2 storey w/bsmt.,"geothermal,natural gas",,recreation nearby,washer/dryer/fridge/stove/dishwasher,campbell valley,49 days,1763,r2756604,rebgv,,2.0 acres,built in 2009 (14 yrs old),2 acres,3
22775 88 Avenue,"$1,650,000","$5,460",,4,2,house,,freehold nonstrata,3 level split,"forced air,natural gas",garage door opener,"barn, golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,fort langley,9 days,610,r2766022,rebgv,214.00 feet,214 ft x 92 ft (16700 ft²),built in 1977 (46 yrs old),92,1
20879 71a Avenue,"$1,725,000","$5,906",,5,3,house,,freehold nonstrata,3 storey w/bsmt,"forced air,heat pump,natural gas","garage door opener, jetted bathtub, security system, vacuum - built in, vaulted ceiling","air conditioning, golf course nearby, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",willoughby heights,2 days,97,r2769074,rebgv,44.00 feet,44 ft x 98 ft (4322 ft²),built in 2012 (11 yrs old),98,1
B408 20834 80 Avenue,"$649,900",$0,$0,2,2,apt/condo,,freehold strata,"1 storey,corner unit",electric,"elevator, garden","exercise room, shopping nearby, storage, wheelchair access","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,2 days,15,r2769174,rebgv,,,built in 2023 (0 yrs old),,0
116 7506 199a Street,"$649,800",$0,$0,2,2,apt/condo,,freehold strata,inside unit,"baseboard,electric","drapes/window coverings, elevator, garden, windows - thermo","air conditioning, exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,2 days,11,r2769117,rebgv,,,built in 2023 (0 yrs old),,0
213 20861 83 Avenue,"$499,900","$2,361",$281,2,1,apt/condo,,freehold strata,"1 storey,upper unit","baseboard,electric",elevator,"recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,2 days,63,r2768694,rebgv,,,built in 2013 (10 yrs old),,0
107 8217 204b Street,"$1,350,000","$4,996",$455,4,3,townhouse,,freehold strata,3 storey,"forced air,natural gas",,air conditioning,"in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,2 days,78,r2768327,rebgv,,,built in 2019 (4 yrs old),,1
C203 8929 202 Street,"$550,000","$2,677",$494,2,2,apt/condo,,freehold strata,"inside unit,upper unit",electric,"elevator, pantry, sprinkler - fire","bike room, golf course nearby, recreation nearby, shopping nearby, storage","disposal - waste, in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",walnut grove,2 days,59,r2769066,rebgv,,,built in 2008 (15 yrs old),,0
104 9561 207 Street,"$879,900","$3,169",$400,3,2,townhouse,,freehold strata,"2 storey,end unit",forced air,"drapes/window coverings, security - roughed in, smoke alarm, vacuum - roughed in, windows - thermo","air conditioning, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",walnut grove,2 days,92,r2769026,rebgv,,,built in 1994 (29 yrs old),,1
B518 20834 80 Avenue,"$559,900",$0,$254,2,2,apt/condo,,freehold strata,1 storey,"baseboard,electric","elevator, garden",exercise room,washer/dryer/fridge/stove/dishwasher,willoughby heights,2 days,29,r2768218,rebgv,,,built in 2023 (0 yrs old),,0
20210 36b Avenue,"$1,549,000","$5,268",,5,2,house,,freehold nonstrata,basement entry,forced air,drapes/window coverings,"golf course nearby, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",brookswood,2 days,274,r2768203,rebgv,86.94 feet,86 ft x 133 ft (11571 ft²),built in 1973 (50 yrs old),133.2,1
17 20852 78b Avenue,"$799,000","$3,753",$255,2,2,townhouse,,freehold strata,3 storey,"baseboard,electric","drapes/window coverings, garage door opener, garden, smoke alarm, sprinkler - fire","recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,2 days,94,r2768952,rebgv,,,built in 2018 (5 yrs old),,1
8885 Glover Road,"$3,199,000","$9,220",,6,4,house,,freehold nonstrata,2 storey w/bsmt.,"electric,forced air,natural gas","garage door opener, oven - built in, security system, sprinkler - inground, vacuum - built in","air conditioning, central air conditioning, golf course nearby, recreation nearby, shopping nearby, storage","disposal - waste, in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher, wine cooler",fort langley,2 days,167,r2768198,rebgv,66.00 feet,9780 ft²,built in 2017 (6 yrs old),,1
A110 8447 202 Street,"$675,000",$0,$356,2,2,apt/condo,,freehold strata,ground level unit,"baseboard,electric",garden,"bike room, central air conditioning, exercise room, storage",in suite laundry,willoughby heights,2 days,108,r2768789,rebgv,,,built in 2023 (0 yrs old),,0
407 8328 207a Street,"$659,000","$2,853",$346,2,2,apt/condo,,freehold strata,"2 storey,penthouse","baseboard,electric","elevator, sprinkler - fire","air conditioning, exercise room, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,2 days,42,r2768551,rebgv,,,built in 2012 (11 yrs old),,0
114 20267 72 Avenue,"$639,900",$0,$257,1,1,apt/condo,,freehold strata,ground level unit,"baseboard,hot water",elevator,"exercise room, recreation nearby, shopping nearby","dishwasher, in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",willoughby heights,2 days,,r2768763,rebgv,,,built in 2024 (-1 yrs old),,0
20595 46 Avenue,"$2,488,000","$3,790",,9,6,house,,freehold nonstrata,"2 storey w/bsmt.,3 storey","forced air,natural gas","drapes/window coverings, garage door opener, security system, sprinkler - inground, vacuum - built in, vaulted ceiling, wet bar","air conditioning, central air conditioning, golf course nearby, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,2 days,73,r2768050,rebgv,70.00 feet,7700 ft²,built in 2022 (1 yrs old),,2
A611 20834 80 Avenue,"$455,000",$0,$0,1,1,apt/condo,,freehold strata,1 storey,electric,elevator,"exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,2 days,34,r2768833,rebgv,,,built in 2023 (0 yrs old),,0
301 20695 Eastleigh Crescent,"$615,000",$0,$364,2,2,apt/condo,,freehold strata,"1 storey,upper unit","baseboard,forced air",,"recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",langley city,2 days,13,r2768776,rebgv,,,built in 2023 (0 yrs old),,0
21 7937 206 Street,"$929,900",$0,$211,3,2,townhouse,,freehold strata,3 storey,"forced air,natural gas","drapes/window coverings, garden, security - roughed in, smoke alarm, sprinkler - fire","recreation nearby, shopping nearby","dishwasher, microwave, refrigerator, stove",willoughby heights,3 days,37,r2768466,rebgv,,,built in 2023 (0 yrs old),,1
403 8327 201 Street,"$665,000","$2,578",$500,2,2,apt/condo,,freehold strata,1 storey,"baseboard,electric","drapes/window coverings, elevator","golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,1 day,36,r2769374,rebgv,,,built in 2021 (2 yrs old),,0
203 19750 64 Avenue,"$498,000","$2,184",$267,1,1,apt/condo,,freehold strata,"1 storey,inside unit","baseboard,natural gas","elevator, garage door opener","exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,5 days,167,r2767707,rebgv,,,built in 1996 (27 yrs old),,0
9496 210 Street,"$1,799,000","$6,067",,3,2,house,,freehold nonstrata,1 storey,"baseboard,electric",smoke alarm,"golf course nearby, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",walnut grove,34 days,2111,r2760367,rebgv,52.50 feet,52 ft x 275 ft (13131 ft²),built in 1976 (47 yrs old),275,0
19870 3b Avenue,"$7,288,000","$30,843",,8,8,house,,freehold nonstrata,2 storey w/bsmt.,"geothermal,natural gas",,recreation nearby,washer/dryer/fridge/stove/dishwasher,campbell valley,49 days,1763,r2756604,rebgv,,2.0 acres,built in 2009 (14 yrs old),2 acres,3
1 7937 206 Street,"$1,099,900",$0,$232,4,2,townhouse,,freehold strata,3 storey,forced air,"drapes/window coverings, garden, security - roughed in, smoke alarm, sprinkler - fire",shopping nearby,"clothes washer/dryer, dishwasher, microwave, refrigerator, stove",willoughby heights,3 days,40,r2768459,rebgv,,,built in 2022 (1 yrs old),,1
2864 Woodland Drive,"$1,250,000","$4,869",,4,2,house,,freehold nonstrata,"2 storey,basement entry",natural gas,"hot tub spa/swirlpool, smoke alarm, sprinkler - fire","recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",willoughby heights,3 days,260,r2768334,rebgv,40.00 feet,4000 ft²,built in 1982 (41 yrs old),,0
A317 20727 Willoughby Town Centre Drive,"$499,000","$2,197",$238,1,1,apt/condo,,freehold strata,inside unit,"baseboard,electric","elevator, sprinkler - fire",storage,"in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",willoughby heights,3 days,38,r2768591,rebgv,,,built in 2021 (2 yrs old),,0
8944 213 Street,"$1,599,900","$5,275",,5,3,house,,freehold nonstrata,"2 storey,basement entry","baseboard,forced air,heat pump",windows - thermo,"air conditioning, central air conditioning, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",walnut grove,3 days,215,r2768400,rebgv,50.82 feet,5424 ft²,built in 1987 (36 yrs old),,0
F209 20211 66 Avenue,"$495,900","$2,339",$241,1,1,apt/condo,,freehold strata,1 storey,"baseboard,electric","cul-de-sac, elevator, garden, oven - built in, smoke alarm, sprinkler - fire","exercise room, recreation nearby, shopping nearby, storage, wheelchair access","clothes washer/dryer, dishwasher, in suite laundry, microwave, range top, refrigerator",willoughby heights,3 days,44,r2768480,rebgv,,,built in 2019 (4 yrs old),,0
8959 Hadden Street,"$2,950,000","$8,587",,4,3,house,,freehold nonstrata,rancher/bungalow w/loft,"forced air,heat pump,natural gas","drapes/window coverings, garage door opener, hot tub spa/swirlpool, security system, smoke alarm, storage shed, vacuum - roughed in, windows - thermo","air conditioning, bike room, central air conditioning, hot tub, recreation nearby, shopping nearby, storage, workshop detached","in suite laundry, washer/dryer/fridge/stove/dishwasher",fort langley,3 days,361,r2768432,rebgv,87.90 feet,87 ft x 120 ft (10560 ft²),built in 1968 (55 yrs old),120,1
325 7506 199a Street,"$499,900",$0,$0,1,1,apt/condo,,freehold strata,inside unit,"baseboard,electric","drapes/window coverings, elevator, garage door opener, garden","exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,3 days,349,r2768960,rebgv,,,built in 2023 (0 yrs old),,0
313 19825 54 Avenue,"$554,900",$0,$0,2,2,apt/condo,,freehold nonstrata,corner unit,"baseboard,electric","drapes/window coverings, elevator, smoke alarm, sprinkler - inground",,"in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",langley city,4 days,60,r2768336,rebgv,,,built in 2023 (0 yrs old),,0
204 20360 Logan Avenue,"$639,900",$0,$383,2,2,apt/condo,,freehold strata,1 storey,electric,"elevator, garden, sprinkler - fire","golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",langley city,5 days,35,r2768016,rebgv,,,built in 2022 (1 yrs old),,0
151 3665 244 Street,"$155,000",$353,,2,2,mfd/mobile home,,leasehold prepaid-nonstrata,manufactured/mobile,"forced air,natural gas",,"club house, golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,otter district,5 days,396,r2768295,rebgv,,,built in 1980 (43 yrs old),,0
19656 76b Avenue,"$1,699,900","$2,290",,5,3,house,,freehold nonstrata,"2 storey w/bsmt.,end unit","baseboard,forced air,hot water","fireplace insert, garage door opener, smoke alarm, vacuum - roughed in","air conditioning, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",willoughby heights,5 days,333,r2768172,rebgv,0.00 feet,3039 ft²,built in 2023 (0 yrs old),,1
27052 28 Avenue,"$1,189,000","$4,176",,3,2,house,,freehold nonstrata,"1 storey,rancher/bungalow",baseboard,storage shed,shopping nearby,washer/dryer/fridge/stove/dishwasher,aldergrove,5 days,261,r2768248,rebgv,60.00 feet,7920 ft²,built in 1976 (47 yrs old),,0
302 5294 204 Street,"$479,000","$1,148",$426,2,0,apt/condo,,freehold strata,"corner unit,penthouse","electric,other",elevator,"golf course nearby, recreation nearby, shared laundry, shopping nearby, wheelchair access","refrigerator, stove",langley city,6 days,114,r2765394,rebgv,,,built in 1982 (41 yrs old),,2
20277 36 Avenue,"$1,675,000","$4,574",,5,2,house,,freehold nonstrata,rancher/bungalow w/bsmt.,"forced air,natural gas",,"recreation nearby, shopping nearby, storage","clothes washer/dryer, refrigerator, stove",brookswood,6 days,281,r2767068,rebgv,76.00 feet,10305 ft²,built in 1975 (48 yrs old),,0
20065 44 Avenue,"$1,199,900","$4,610",,5,2,house,,freehold nonstrata,"2 storey,basement entry",forced air,,,washer/dryer/fridge/stove/dishwasher,brookswood,6 days,1022,r2767124,rebgv,60.00 feet,7200 ft²,built in 1974 (49 yrs old),,0
322 7506 199a Street,"$639,990",$0,$0,2,2,apt/condo,,freehold strata,other,electric,"drapes/window coverings, elevator",exercise room,"in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,6 days,31,r2768137,rebgv,,,built in 2023 (0 yrs old),,0
19641 76a Avenue,"$1,700,000",$0,,4,3,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,hot water,natural gas","fireplace insert, smoke alarm","recreation nearby, shopping nearby","dishwasher, microwave, refrigerator, stove",willoughby heights,6 days,301,r2768085,rebgv,32.00 feet,3047 ft²,built in 2024 (-1 yrs old),,1
102 27456 32 Avenue,"$589,900","$2,694",$283,3,1,townhouse,,freehold strata,2 storey,"electric,hot water",,"recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",aldergrove,6 days,313,r2768080,rebgv,,,built in 1982 (41 yrs old),,1
27170 27b Avenue,"$1,277,000","$5,794",,5,3,house,,freehold nonstrata,basement entry,"forced air,natural gas",drapes/window coverings,"recreation nearby, shopping nearby, storage",washer/dryer/fridge/stove/dishwasher,aldergrove,6 days,511,r2768019,rebgv,28.40 feet,8320 ft²,built in 1994 (29 yrs old),,0
19667 74 Avenue,"$1,329,900","$1,999",,5,4,duplex,,freehold nonstrata,3 storey w/bsmt.,"forced air,natural gas","fireplace insert, garage door opener, vacuum - roughed in",,washer/dryer/fridge/stove/dishwasher,willoughby heights,6 days,111,r2767439,rebgv,25.44 feet,25 ft x 91 ft (2336 ft²),built in 2023 (0 yrs old),91.86,1
403 8327 201 Street,"$665,000","$2,578",$500,2,2,apt/condo,,freehold strata,1 storey,"baseboard,electric","drapes/window coverings, elevator","golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,1 day,36,r2769374,rebgv,,,built in 2021 (2 yrs old),,0
203 19750 64 Avenue,"$498,000","$2,184",$267,1,1,apt/condo,,freehold strata,"1 storey,inside unit","baseboard,natural gas","elevator, garage door opener","exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",willoughby heights,5 days,167,r2767707,rebgv,,,built in 1996 (27 yrs old),,0
